,game.clock,shot.clock,event.descrip_0,event.descrip_1,event.descrip_2,event.descrip_3,event.descrip_4,event.descrip_5,event.descrip_6,position_0,position_1,position_2,position_3,position_4,home,p1_x,p2_x,p3_x,p4_x,p5_x,p6_x,p7_x,p8_x,p9_x,p10_x,p1_y,p2_y,p3_y,p4_y,p5_y,p6_y,p7_y,p8_y,p9_y,p10_y,ball_x,ball_y,ball_z,p.poss_0,p.poss_1,p.poss_2,p.poss_3,p.poss_4,p.poss_5,p.poss_6,p.poss_7,p.poss_8,p.poss_9,score_difference,label,prediction
2627,0.2357449911396376,0.7115162037037036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.3294160911523085,0.38077410084307506,0.6087840823952277,0.8226984169955345,0.1464175549797278,0.3654873849836726,0.5782547078537437,0.16165782761922678,0.43930562849517774,0.65944363191356,0.38903837918332,0.25077044744540206,0.2806496709296775,0.1857553139836563,0.23944115654544856,0.3372187471899069,0.21383155952635868,0.2428963561133659,0.23622683703377578,0.16882674934345743,0.16586681923326146,0.29111260798375715,0.23147724981030024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22,1,1
2628,0.23485471549333986,0.6814236111111109,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.3662467745207679,0.3578040871279585,0.5791218004040098,0.8674572388794014,0.09919468728364424,0.3715327626976434,0.5567462554701543,0.08470928395833173,0.39595095779528416,0.6112843625943946,0.3216410175621045,0.25876993402079784,0.30244230588148163,0.18070198375545424,0.2577625483460679,0.2834062391593126,0.21948371920889875,0.3272361019388437,0.22011635714483524,0.13875908645476848,0.16247538081481164,0.2641286802032143,0.10871066540732133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22,1,1
2629,0.23414249497630168,0.6571180555555554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.4302673326369595,0.37268071108021145,0.6121009455345542,0.8844149097116367,0.18339029775763466,0.4356650637199984,0.5049451323306129,0.1913859365681046,0.3364279176351535,0.5821168253589232,0.3194763524545418,0.25429030434899624,0.27235808300855696,0.1624696389301585,0.1844845095339033,0.2378929137347414,0.17485537938613616,0.30619650815370686,0.1830732702450074,0.1262887706140848,0.22382159213355915,0.19747411752575109,0.09161302116657744,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22,2,2
2630,0.23277740565197846,0.6108217592592592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.44905526595870515,0.4437060854006978,0.5726667488595735,0.9294639714872455,0.5292147978625377,0.48581516185468077,0.4593255813273141,0.33820305028521563,0.5037263668167129,0.6354053865822962,0.327753130463698,0.1277185108202165,0.15184247002801027,0.0773277020888095,0.07822198291978882,0.15858123970534385,0.05318414674273881,0.19500211334984327,0.0905805375497815,0.09705793586215002,0.5566274618042767,0.09604145483499824,0.5271999733042,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22,0,0
2631,0.23240433776210134,0.5980902777777777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.48754360952247344,0.48536880037440755,0.5395366216818566,0.9240063197158153,0.566323361358832,0.5050346071411256,0.47573949214232786,0.36012803737112264,0.5192971892621299,0.6824919161468128,0.3252535454990969,0.08211181062913146,0.1230375167594715,0.07074100425845142,0.05938093143051763,0.13247514278962333,0.061626885844494,0.1771966827886154,0.06488801146554538,0.07627165320957476,0.8873641774975849,0.09627262585137003,0.5558268661307193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,1
2632,0.23159037145691488,0.5703124999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.6582682648612367,0.4292084368676887,0.6087393188737044,0.8673380858273982,0.6812246515905669,0.5851464099879381,0.5221955259142488,0.4439319528135525,0.5137237956743164,0.8056651643136437,0.3109405325315464,0.07694102448911146,0.11262889606657273,0.10547134899324212,0.031324026034579004,0.1657095542870141,0.0749021968502507,0.17882475956497584,0.05758558924466988,0.08617231083732363,0.8611738427497816,0.15814203386290185,0.06887661462436542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2,1
2633,0.23120882475135868,0.5575810185185185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.6975304812561255,0.3929485410220568,0.6542598370683687,0.8174300841382609,0.7862396688925208,0.6215213818133098,0.5695904347996894,0.45523042775284134,0.5070781979254678,0.7728784486961368,0.31690208604518877,0.08392732557537715,0.10011512436292722,0.14790696125010896,0.033099621984465616,0.1988404658128379,0.08438121994840538,0.17585348973145748,0.07475491032208118,0.12179586143747702,0.818629697294837,0.20848068469876482,0.3537280539487294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0
2634,0.23097141791234596,0.5494791666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.7029842913502663,0.3755882538523684,0.6592822662481151,0.7991403668993189,0.8544073497667724,0.6316170589648245,0.6018367097034927,0.4515770139586859,0.4875810640632044,0.7493675193266277,0.32942922537194896,0.09233889750347286,0.09371847929697205,0.17268476492627804,0.0405711980449473,0.21949530186868613,0.085647846278658,0.17217902465363502,0.08953453931327934,0.14312361509755075,0.7255709594604846,0.30158711186960246,0.3101790794881951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,1
2635,0.23066618054790103,0.5390624999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.6988481515822011,0.35327399535706716,0.6564832184213273,0.8015902788789152,0.9271540981515147,0.6286711679452118,0.652707525252251,0.47206962697465843,0.4576331212455703,0.7368540130734562,0.3532178080846403,0.11050201746885811,0.09011652344028867,0.200339163013271,0.054032562195294676,0.24442807115996906,0.07959143323514628,0.16525187296682325,0.10239866208547867,0.16688220400096804,0.7185802532885748,0.3460534307647549,0.1104074446461138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,1
2636,0.22998787529357895,0.5159143518518517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.7055618802986022,0.3785857984477877,0.652973834204262,0.8455923775932592,0.9999999999999999,0.6318204344425902,0.7807322264651195,0.566194579704881,0.4152011188148167,0.7256983951685919,0.39983428496504975,0.1442263540021241,0.08961184564047793,0.22695335550338194,0.08182125613902588,0.2915305933913104,0.07560358669177415,0.14104656333259274,0.13898492117036215,0.1983935848226771,0.730374248172354,0.3892678974222962,0.10104070093885066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,1
2637,0.22927565477654077,0.4916087962962962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.7279063870962572,0.4059887406751336,0.6489961400946483,0.8843217235535012,0.9065564305794489,0.6548636718100862,0.8305214445094091,0.6057388325086673,0.42317523956067465,0.7377942273826225,0.4293715441759692,0.17051710966790953,0.1094932003156984,0.2307621916621205,0.1272446523083199,0.32905917148469527,0.09453085217531915,0.11804616522839681,0.1759312845881767,0.2194851551561676,0.7512224367943833,0.4120519496386779,0.0900453683512587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,1
2638,0.22872453175740412,0.47309027777777773,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.729062911539107,0.425492426104632,0.6337389869408117,0.9014230410326648,0.7857373925936918,0.6648433194579072,0.7742545523845505,0.6016405146473353,0.4472006065748466,0.7538321941318687,0.44471264843435687,0.19471824789713285,0.1279347825979332,0.2218594886627423,0.16469126723788077,0.34620248569152245,0.115698235331477,0.11709186420238948,0.19520875616411526,0.22651137877417266,0.7150166290886127,0.4307291828223145,0.07649217189193425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,1
2639,0.2279444807149337,0.4464699074074074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.6927369035436631,0.41702683525330764,0.6136872054095578,0.8481236893394482,0.6080248781898613,0.6496619599770382,0.6695115717977214,0.5795603332296656,0.4546205298064604,0.7330901710294601,0.46070255397578985,0.21466344810167465,0.14894193413088336,0.22562808922349212,0.2039646711714547,0.3599455503571634,0.15993791735440183,0.12701524771758713,0.21976578469031832,0.23493330559603984,0.6885574139962182,0.4498062460568362,0.08686290981317292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,1
2640,0.2272322601978955,0.4221643518518518,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.6797375539023663,0.38280388389803505,0.6062046793054068,0.7804523064587033,0.4529390974257635,0.6424090981935298,0.5420840896087653,0.5626441510675547,0.4366483836502387,0.6946892318100867,0.46622788409718957,0.2114977092567558,0.17612225460772218,0.24085299869088816,0.23225806840174984,0.3748801436878693,0.19261780009630258,0.1517457497993878,0.2240618524593651,0.24451321664286743,0.6852244675629955,0.4469871359068349,0.11131205503977529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,1
2641,0.22634198455159782,0.39207175925925924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.6449792252217711,0.3901507424085881,0.6092641521959732,0.7235754166075045,0.31732493067393763,0.6260839135733793,0.421784577372462,0.5612293847977938,0.41351028944143375,0.6951063088877614,0.46760006839982793,0.1673681399330478,0.16706657043760428,0.25296280996586595,0.23695026313731712,0.37722827469679515,0.21686397274552568,0.1772046072314305,0.19837865758241863,0.2623142935651253,0.6146858751908987,0.45861597713294633,0.07010186478867518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,1
